Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,2741,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,19461
9,2742,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Medium,1,1,50000,21000,29000,90750
9,2743,1,N,4,5,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,0,1,29000,0,29000,20236
9,2744,5,Y,4,,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,2,2,144000,64000,80000,58040
9,2745,1,N,4,5,Internal,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,86759
9,2746,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,346520
9,2747,2,N,4,6,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,1,50000,21000,29000,192475
9,2748,5,Y,4,,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,3,108000,21000,87000,137454
9,2749,3,N,4,7,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,207569
9,2750,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,0
9,2751,3,N,4,7,Internal,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,49968
9,2752,1,N,4,5,Internal,Automotive,N,N,Southwest,10+yrs,Medium,0,0,0,0,0,26738
9,2753,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,98662
9,2754,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,44410
9,2755,2,N,4,6,Internal,Automotive,N,N,Southeast,6-10yrs,Small,0,0,0,0,0,107745
9,2756,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,31484
9,2757,2,N,4,6,Internal,Automotive,N,N,West,10+yrs,Small,1,1,50000,21000,29000,25627
9,2758,2,N,4,6,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,0,0,0,0,179474
9,2759,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Large,0,1,29000,0,29000,153859
9,2760,3,N,4,7,Internal,Automotive,N,Y,Northeast,10+yrs,Small,1,2,112000,32000,80000,79928
9,2761,3,N,4,7,Internal,Automotive,N,N,Midwest,10+yrs,Medium,0,1,29000,0,29000,147444
9,2762,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Medium,2,0,42000,42000,0,55022
9,2763,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,0,2,58000,0,58000,15398
9,2764,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,0,0,0,0,18374
9,2765,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,2,58000,0,58000,0
9,2766,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,18502
9,2767,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,77086
9,2768,3,N,4,7,Internal,Automotive,N,Y,Northeast,0-5yrs,Medium,1,4,192000,32000,160000,183792
9,2769,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Medium,2,0,42000,42000,0,93047
9,2770,5,Y,4,,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,26789
9,2771,3,N,4,7,Internal,Automotive,N,N,West,0-5yrs,Large,4,1,113000,84000,29000,134611
9,2772,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,226193
9,2773,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Large,0,2,58000,0,58000,45537
9,2774,1,N,4,5,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,0,2,58000,0,58000,110711
9,2775,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,0,0,0,0,175424
9,2776,2,N,4,6,Internal,Automotive,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,71600
9,2777,1,N,4,5,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,0,0,0,0,14981
9,2778,3,N,4,7,Internal,Automotive,N,N,Midwest,6-10yrs,Medium,2,1,71000,42000,29000,38953
9,2779,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,55828
9,2780,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,132625
9,2781,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,0,0,0,0,0,15558
9,2782,3,N,4,7,Internal,Automotive,N,Y,Midwest,10+yrs,Small,1,0,32000,32000,0,80999
9,2783,1,N,4,5,Internal,Automotive,N,N,Midwest,10+yrs,Medium,1,1,50000,21000,29000,47704
9,2784,2,N,4,6,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,5133
9,2785,2,N,4,6,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,24838
9,2786,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,2,1,71000,42000,29000,39607
9,2787,4,N,4,8,Internal,Automotive,N,Y,West,0-5yrs,Medium,0,3,120000,0,120000,10619
9,2788,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Large,0,1,29000,0,29000,46887
9,2789,4,N,4,8,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,0,1,40000,0,40000,31423
9,2790,2,N,4,6,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,2,0,42000,42000,0,127934
9,2791,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,0,2,58000,0,58000,40522
9,2792,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,0,0,0,0,0,80130
9,2793,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Large,0,0,0,0,0,213436
9,2794,2,N,4,6,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,1,29000,0,29000,15103
9,2795,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,197514
9,2796,1,N,4,5,Internal,Automotive,N,N,Midwest,6-10yrs,Small,2,0,42000,42000,0,188452
9,2797,2,N,4,6,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,19514
9,2798,5,Y,4,,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,3,87000,0,87000,140766
9,2799,3,N,4,7,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,1,1,72000,32000,40000,255964
9,2800,1,N,4,5,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,0,0,0,0,32109
9,2801,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,109669
9,2802,3,N,4,7,Internal,Automotive,N,Y,Southwest,0-5yrs,Small,2,2,144000,64000,80000,47537
9,2803,2,N,4,6,Internal,Automotive,N,N,Southwest,0-5yrs,Small,2,2,100000,42000,58000,60215
9,2804,1,N,4,5,Internal,Automotive,N,N,Southeast,10+yrs,Small,1,1,50000,21000,29000,20658
9,2805,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,116881
9,2806,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,88549
9,2807,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,1,29000,0,29000,50049
9,2808,2,N,4,6,Internal,Automotive,N,N,Northeast,10+yrs,Medium,2,1,71000,42000,29000,20965
9,2809,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Small,0,0,0,0,0,57159
9,2810,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Medium,2,1,71000,42000,29000,30572
9,2811,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,2,2,100000,42000,58000,303876
9,2812,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,36084
9,2813,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Small,2,2,100000,42000,58000,86676
9,2846,1,N,5,6,Referral,Automotive,Y,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,25841
9,2847,3,N,5,8,Outsourced,Automotive,N,Y,Southwest,0-5yrs,Small,1,1,72000,32000,40000,60719
9,2848,1,N,5,6,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,84168
9,2849,1,N,5,6,Outsourced,Automotive,N,N,Northeast,6-10yrs,Medium,0,2,58000,0,58000,44527
9,2850,4,Y,5,,Internal,Automotive,N,Y,Northeast,10+yrs,Small,0,0,0,0,0,104785
9,2851,1,N,5,6,Internal,Automotive,N,N,West,10+yrs,Small,1,0,21000,21000,0,69200
9,2852,4,Y,5,,Internal,Automotive,N,Y,Northeast,6-10yrs,Small,0,1,40000,0,40000,179319
9,2853,1,N,5,6,Internal,Automotive,N,N,West,6-10yrs,Small,0,0,0,0,0,43911
9,2915,3,Y,6,,Outsourced,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,93273
9,2916,2,N,6,8,Outsourced,Automotive,N,N,Northeast,0-5yrs,Large,0,0,0,0,0,79816
9,2917,1,N,6,7,Outsourced,Automotive,N,Y,Southwest,0-5yrs,Medium,0,0,0,0,0,1858
9,2918,2,N,6,8,Outsourced,Automotive,N,Y,Southeast,0-5yrs,Small,2,0,64000,64000,0,90140
9,2919,2,N,6,8,Internal,Automotive,N,Y,Northeast,0-5yrs,Small,0,0,0,0,0,3540
9,2920,2,N,6,8,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,0,0,0,0,0,0
9,2921,1,N,6,7,Internal,Automotive,N,Y,Southeast,10+yrs,Small,1,0,32000,32000,0,89329
9,2922,3,Y,6,,Internal,Automotive,N,Y,Northeast,6-10yrs,Small,2,2,144000,64000,80000,97900
9,3007,1,N,7,8,Referral,Automotive,Y,N,Northeast,10+yrs,Medium,1,0,21000,21000,0,81984
9,3008,1,N,7,8,Outsourced,Automotive,N,Y,Southeast,6-10yrs,Small,0,0,0,0,0,35348
9,3009,2,Y,7,,Outsourced,Automotive,N,Y,Southeast,0-5yrs,Medium,0,2,80000,0,80000,72258
9,3010,1,N,7,8,Outsourced,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,249137
9,3011,2,Y,7,,Outsourced,Automotive,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,49130
9,3012,1,N,7,8,Outsourced,Automotive,N,Y,Southwest,0-5yrs,Medium,0,0,0,0,0,54241
9,3013,1,N,7,8,Internal,Automotive,N,N,Southwest,0-5yrs,Large,0,0,0,0,0,1858
9,3014,1,N,7,8,Internal,Automotive,N,Y,West,0-5yrs,Small,1,1,72000,32000,40000,3540
9,3015,2,Y,7,,Internal,Automotive,N,N,West,6-10yrs,Medium,2,2,100000,42000,58000,295420
9,3016,1,N,7,8,Internal,Automotive,N,Y,West,6-10yrs,Small,0,1,40000,0,40000,28348
9,3017,2,Y,7,,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,2,0,64000,64000,0,47207
9,3097,1,Y,8,,Outsourced,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,76888
9,3098,1,Y,8,,Outsourced,Automotive,N,N,West,6-10yrs,Small,0,0,0,0,0,3133
9,3099,1,Y,8,,Outsourced,Automotive,N,N,Northeast,10+yrs,Small,0,0,0,0,0,77954
9,3100,1,Y,8,,Outsourced,Automotive,N,Y,Southwest,10+yrs,Small,2,1,104000,64000,40000,63631
9,3101,1,Y,8,,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,35132
9,3102,1,Y,8,,Internal,Automotive,N,Y,Southeast,0-5yrs,Medium,1,1,72000,32000,40000,45062
9,3103,1,Y,8,,Internal,Automotive,N,Y,Northeast,0-5yrs,Small,0,0,0,0,0,132488
9,3104,1,Y,8,,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,0,0,0,0,0,165488
9,3105,1,Y,8,,Internal,Automotive,N,N,Midwest,10+yrs,Large,0,0,0,0,0,52251
9,3106,1,Y,8,,Internal,Automotive,N,Y,Southwest,0-5yrs,Small,0,0,0,0,0,22124
9,1446,2,N,-5,-3,Outsourced,Defense,N,N,West,6-10yrs,Small,0,1,29000,0,29000,3843653
9,1447,1,N,-5,-4,Outsourced,Defense,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,421354
9,1448,14,Y,-5,,Internal,Defense,N,Y,Midwest,6-10yrs,Medium,1,3,152000,32000,120000,3487910
9,1552,13,Y,-4,,Outsourced,Defense,N,Y,Northeast,0-5yrs,Medium,0,1,40000,0,40000,3831994
9,1553,1,N,-4,-3,Outsourced,Defense,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,1328030
9,1554,13,Y,-4,,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,3,6,237000,63000,174000,1895527
9,1555,4,N,-4,0,Outsourced,Defense,N,N,Northeast,6-10yrs,Medium,2,2,100000,42000,58000,3087074
9,1556,2,N,-4,-2,Outsourced,Defense,N,N,West,0-5yrs,Small,1,0,21000,21000,0,881502
9,1557,1,N,-4,-3,Outsourced,Defense,N,N,Southeast,6-10yrs,Small,3,0,63000,63000,0,1126860
9,1558,3,N,-4,-1,Outsourced,Defense,N,N,Northeast,6-10yrs,Small,2,0,42000,42000,0,1702831
9,1559,4,N,-4,0,Outsourced,Defense,N,N,Midwest,0-5yrs,Small,4,4,200000,84000,116000,2371050
9,1560,5,N,-4,1,Outsourced,Defense,N,N,Southwest,10+yrs,Small,0,2,58000,0,58000,1695167
9,1561,13,Y,-4,,Internal,Defense,N,Y,Southeast,6-10yrs,Small,0,0,0,0,0,3799259
9,1562,1,N,-4,-3,Internal,Defense,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,2388251
9,1563,13,Y,-4,,Internal,Defense,N,Y,Northeast,10+yrs,Small,3,2,176000,96000,80000,4637703
9,1564,5,N,-4,1,Internal,Defense,N,N,Southeast,0-5yrs,Small,3,0,63000,63000,0,3184452
9,1565,1,N,-4,-3,Internal,Defense,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,1615683
9,1566,13,Y,-4,,Internal,Defense,N,N,Midwest,0-5yrs,Large,10,0,210000,210000,0,2031607
9,1567,13,Y,-4,,Internal,Defense,N,Y,Southeast,10+yrs,Small,5,8,480000,160000,320000,4736150
9,1568,13,Y,-4,,Internal,Defense,N,Y,West,6-10yrs,Medium,0,3,120000,0,120000,4145460
9,1631,3,N,-3,0,Outsourced,Defense,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,1984646
9,1632,1,N,-3,-2,Outsourced,Defense,N,N,Midwest,6-10yrs,Small,0,0,0,0,0,2782586
9,1633,5,N,-3,2,Outsourced,Defense,N,N,Southwest,6-10yrs,Medium,0,0,0,0,0,3643975
9,1634,12,Y,-3,,Outsourced,Defense,N,Y,Midwest,0-5yrs,Small,1,4,192000,32000,160000,3753770
9,1635,12,Y,-3,,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,2,1,71000,42000,29000,1225022
9,1636,12,Y,-3,,Internal,Defense,N,Y,Southwest,0-5yrs,Medium,5,6,400000,160000,240000,4719641
9,1637,2,N,-3,-1,Internal,Defense,N,N,West,10+yrs,Large,1,0,21000,21000,0,1184658
9,1638,12,Y,-3,,Internal,Defense,N,N,West,6-10yrs,Large,1,1,50000,21000,29000,1299220
9,1639,8,N,-3,5,Internal,Defense,N,N,Midwest,0-5yrs,Small,3,3,150000,63000,87000,1055005
9,1640,12,Y,-3,,Internal,Defense,N,Y,Southeast,10+yrs,Small,6,9,552000,192000,360000,4504924
9,1779,2,N,-2,0,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,1,2,79000,21000,58000,3759532
9,1780,6,N,-2,4,Outsourced,Defense,N,N,Midwest,0-5yrs,Small,4,3,171000,84000,87000,3941776
9,1781,2,N,-2,0,Outsourced,Defense,N,N,West,0-5yrs,Small,2,2,100000,42000,58000,3315296
9,1782,1,N,-2,-1,Outsourced,Defense,N,N,Northeast,0-5yrs,Medium,1,1,50000,21000,29000,982839
9,1783,5,N,-2,3,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,0,3,87000,0,87000,2253067
9,1784,1,N,-2,-1,Outsourced,Defense,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,1746695
9,1785,2,N,-2,0,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,2,1,71000,42000,29000,1000541
9,1786,1,N,-2,-1,Outsourced,Defense,N,N,Southwest,0-5yrs,Large,0,0,0,0,0,523617
9,1787,4,N,-2,2,Outsourced,Defense,N,N,West,0-5yrs,Large,1,1,50000,21000,29000,1217151
9,1788,11,Y,-2,,Outsourced,Defense,N,N,Midwest,0-5yrs,Medium,4,5,229000,84000,145000,1753743
9,1789,11,Y,-2,,Internal,Defense,N,N,West,6-10yrs,Small,2,4,158000,42000,116000,2487524
9,1790,6,N,-2,4,Internal,Defense,N,N,Northeast,10+yrs,Small,3,1,92000,63000,29000,3094071
9,1791,3,N,-2,1,Internal,Defense,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,3012254
9,1792,11,Y,-2,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,4,2,208000,128000,80000,4029432
9,1793,1,N,-2,-1,Internal,Defense,N,N,Midwest,10+yrs,Medium,0,0,0,0,0,3126834
9,1794,3,N,-2,1,Internal,Defense,N,N,Midwest,0-5yrs,Small,2,2,100000,42000,58000,3695474
9,1795,11,Y,-2,,Internal,Defense,N,N,Southwest,6-10yrs,Small,1,3,108000,21000,87000,3570030
9,1796,11,Y,-2,,Internal,Defense,N,Y,Southwest,6-10yrs,Small,2,3,184000,64000,120000,2355353
9,1797,1,N,-2,-1,Internal,Defense,N,N,Southeast,0-5yrs,Small,2,0,42000,42000,0,2753585
9,1928,10,Y,-1,,Outsourced,Defense,N,Y,Southeast,10+yrs,Small,2,3,184000,64000,120000,3352388
9,1929,1,N,-1,0,Outsourced,Defense,N,N,West,0-5yrs,Medium,2,3,129000,42000,87000,946666
9,1930,1,N,-1,0,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,701525
9,1931,10,Y,-1,,Outsourced,Defense,N,Y,Northeast,0-5yrs,Small,4,6,368000,128000,240000,5552790
9,1932,5,N,-1,4,Outsourced,Defense,N,N,West,6-10yrs,Medium,4,1,113000,84000,29000,1003954
9,1933,10,Y,-1,,Outsourced,Defense,N,N,West,6-10yrs,Small,5,4,221000,105000,116000,3692337
9,1934,2,N,-1,1,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,1518979
9,1935,4,N,-1,3,Outsourced,Defense,N,N,Northeast,0-5yrs,Medium,2,0,42000,42000,0,1348159
9,1936,10,Y,-1,,Outsourced,Defense,N,Y,West,6-10yrs,Medium,3,2,176000,96000,80000,2783681
9,1937,2,N,-1,1,Internal,Defense,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,1101628
9,1938,7,N,-1,6,Internal,Defense,N,N,West,0-5yrs,Small,3,5,208000,63000,145000,2467526
9,1939,4,N,-1,3,Internal,Defense,N,N,Midwest,0-5yrs,Medium,2,1,71000,42000,29000,3125616
9,1940,2,N,-1,1,Internal,Defense,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,2941519
9,1941,10,Y,-1,,Internal,Defense,N,N,Midwest,0-5yrs,Large,2,1,71000,42000,29000,3297523
9,1942,3,N,-1,2,Internal,Defense,N,N,Midwest,6-10yrs,Small,4,0,84000,84000,0,1381960
9,1943,1,N,-1,0,Internal,Defense,N,N,Southwest,0-5yrs,Small,2,1,71000,42000,29000,1585919
9,1944,4,N,-1,3,Internal,Defense,N,N,West,0-5yrs,Small,0,0,0,0,0,1235529
9,2048,9,Y,0,,Referral,Defense,Y,Y,Midwest,0-5yrs,Large,1,2,112000,32000,80000,1416695
9,2049,1,N,0,1,Outsourced,Defense,N,N,West,0-5yrs,Medium,4,0,84000,84000,0,572122
9,2050,9,Y,0,,Outsourced,Defense,N,N,Midwest,6-10yrs,Medium,3,0,63000,63000,0,2397032
9,2051,4,N,0,4,Outsourced,Defense,N,N,Southwest,10+yrs,Medium,2,1,71000,42000,29000,2733189
9,2052,1,N,0,1,Outsourced,Defense,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,2424863
9,2053,9,Y,0,,Outsourced,Defense,N,Y,Southeast,0-5yrs,Medium,3,6,336000,96000,240000,3377681
9,2054,9,Y,0,,Outsourced,Defense,N,Y,Southeast,10+yrs,Medium,0,0,0,0,0,566856
9,2055,2,N,0,2,Outsourced,Defense,N,N,Southeast,10+yrs,Small,3,1,92000,63000,29000,1657156
9,2056,3,N,0,3,Outsourced,Defense,N,N,Midwest,10+yrs,Medium,0,2,58000,0,58000,1689091
9,2057,9,Y,0,,Outsourced,Defense,N,Y,Midwest,10+yrs,Large,2,2,144000,64000,80000,3797790
9,2058,3,N,0,3,Internal,Defense,N,N,West,0-5yrs,Large,6,2,184000,126000,58000,3223532
9,2059,9,Y,0,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,5,3,280000,160000,120000,3409888
9,2060,9,Y,0,,Internal,Defense,N,N,Midwest,0-5yrs,Medium,4,6,258000,84000,174000,2507172
9,2061,1,N,0,1,Internal,Defense,N,N,Northeast,6-10yrs,Small,0,2,58000,0,58000,2861804
9,2062,9,Y,0,,Internal,Defense,N,Y,West,6-10yrs,Small,0,1,40000,0,40000,1482478
9,2063,3,N,0,3,Internal,Defense,N,N,West,6-10yrs,Large,2,0,42000,42000,0,2879124
9,2064,2,N,0,2,Internal,Defense,N,N,Midwest,0-5yrs,Medium,2,3,129000,42000,87000,2705110
9,2065,9,Y,0,,Internal,Defense,N,Y,Southeast,10+yrs,Small,0,10,400000,0,400000,5294562
9,2066,2,N,0,2,Internal,Defense,N,N,Southeast,0-5yrs,Small,2,2,100000,42000,58000,1982804
9,2203,8,Y,1,,Referral,Defense,Y,Y,Southeast,0-5yrs,Small,2,4,224000,64000,160000,3401814
9,2204,2,N,1,3,Referral,Defense,Y,N,Northeast,6-10yrs,Small,0,0,0,0,0,2718505
9,2205,8,Y,1,,Outsourced,Defense,N,N,Midwest,0-5yrs,Small,2,3,129000,42000,87000,3208388
9,2206,4,N,1,5,Outsourced,Defense,N,N,Northeast,10+yrs,Small,0,0,0,0,0,883460
9,2207,3,N,1,4,Outsourced,Defense,N,N,Southwest,0-5yrs,Small,2,0,42000,42000,0,2319436
9,2208,8,Y,1,,Outsourced,Defense,N,Y,West,0-5yrs,Small,4,1,168000,128000,40000,4451604
9,2209,5,N,1,6,Internal,Defense,N,N,Midwest,10+yrs,Medium,1,2,79000,21000,58000,915943
9,2210,8,Y,1,,Internal,Defense,N,Y,Northeast,6-10yrs,Small,4,3,248000,128000,120000,1571314
9,2211,4,N,1,5,Internal,Defense,N,N,Northeast,6-10yrs,Small,0,2,58000,0,58000,2770650
9,2212,6,N,1,7,Internal,Defense,N,Y,Southeast,0-5yrs,Medium,2,0,64000,64000,0,3099537
9,2213,8,Y,1,,Internal,Defense,N,N,Northeast,0-5yrs,Small,2,1,71000,42000,29000,4124531
9,2276,7,Y,2,,Referral,Defense,Y,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,3273707
9,2277,7,Y,2,,Referral,Defense,Y,N,Midwest,6-10yrs,Medium,4,2,142000,84000,58000,4577815
9,2278,1,N,2,3,Referral,Defense,Y,N,West,10+yrs,Small,0,1,29000,0,29000,1534399
9,2279,1,N,2,3,Referral,Defense,Y,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,1242545
9,2280,7,Y,2,,Outsourced,Defense,N,Y,Northeast,10+yrs,Small,2,3,184000,64000,120000,3629215
9,2281,7,Y,2,,Outsourced,Defense,N,N,West,0-5yrs,Small,0,4,116000,0,116000,2417637
9,2282,7,Y,2,,Outsourced,Defense,N,Y,Southeast,6-10yrs,Small,0,4,160000,0,160000,1916712
9,2283,7,Y,2,,Outsourced,Defense,N,Y,Southwest,0-5yrs,Large,0,0,0,0,0,1250025
9,2284,7,Y,2,,Outsourced,Defense,N,Y,Southeast,0-5yrs,Small,5,0,160000,160000,0,3156327
9,2285,7,Y,2,,Outsourced,Defense,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,1760082
9,2286,7,Y,2,,Outsourced,Defense,N,N,Midwest,6-10yrs,Small,0,0,0,0,0,2537719
9,2287,7,Y,2,,Internal,Defense,N,Y,Southeast,10+yrs,Medium,0,0,0,0,0,3319806
9,2288,1,N,2,3,Internal,Defense,N,N,West,10+yrs,Large,1,0,21000,21000,0,1244769
9,2289,7,Y,2,,Internal,Defense,N,Y,Midwest,10+yrs,Small,2,1,104000,64000,40000,2641534
9,2290,7,Y,2,,Internal,Defense,N,Y,Midwest,6-10yrs,Large,2,1,104000,64000,40000,5547049
9,2291,7,Y,2,,Internal,Defense,N,N,Southeast,10+yrs,Large,3,3,150000,63000,87000,4035434
9,2292,1,N,2,3,Internal,Defense,N,N,Midwest,10+yrs,Small,2,1,71000,42000,29000,2240897
9,2293,7,Y,2,,Internal,Defense,N,N,Northeast,10+yrs,Small,3,4,179000,63000,116000,6066504
9,2294,7,Y,2,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,8,1,296000,256000,40000,2830274
9,2295,1,N,2,3,Internal,Defense,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,2952843
9,2296,7,Y,2,,Internal,Defense,N,N,Midwest,0-5yrs,Large,1,1,50000,21000,29000,1831706
9,2297,7,Y,2,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,2,1,104000,64000,40000,3131887
9,2298,7,Y,2,,Internal,Defense,N,Y,Southwest,10+yrs,Small,1,3,152000,32000,120000,2004430
9,2516,6,Y,3,,Referral,Defense,Y,Y,Midwest,10+yrs,Small,3,3,216000,96000,120000,2535749
9,2517,6,Y,3,,Outsourced,Defense,N,Y,West,0-5yrs,Small,7,1,264000,224000,40000,2739822
9,2518,6,Y,3,,Outsourced,Defense,N,N,West,0-5yrs,Small,3,1,92000,63000,29000,2073257
9,2519,2,N,3,5,Outsourced,Defense,N,N,Midwest,10+yrs,Small,0,0,0,0,0,2487022
9,2520,6,Y,3,,Outsourced,Defense,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,3455823
9,2521,6,Y,3,,Outsourced,Defense,N,N,Southeast,0-5yrs,Large,6,6,300000,126000,174000,3337139
9,2522,6,Y,3,,Outsourced,Defense,N,Y,West,10+yrs,Small,2,0,64000,64000,0,1755670
9,2523,6,Y,3,,Outsourced,Defense,N,N,Midwest,0-5yrs,Medium,0,0,0,0,0,1141969
9,2524,3,N,3,6,Outsourced,Defense,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,2877943
9,2525,1,N,3,4,Outsourced,Defense,N,N,West,0-5yrs,Medium,0,0,0,0,0,2774028
9,2526,4,N,3,7,Outsourced,Defense,N,Y,Southwest,0-5yrs,Large,0,2,80000,0,80000,808239
9,2527,1,N,3,4,Internal,Defense,N,N,West,6-10yrs,Small,0,2,58000,0,58000,1997885
9,2528,6,Y,3,,Internal,Defense,N,N,Southeast,0-5yrs,Small,5,5,250000,105000,145000,4619656
9,2529,1,N,3,4,Internal,Defense,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,994641
9,2530,6,Y,3,,Internal,Defense,N,Y,West,0-5yrs,Medium,2,4,224000,64000,160000,1604808
